# TIme [sec], u_max, v_max, w_max [m/s], t_max [K]
1.62279e-01 1.42709e+00 1.42710e+00 1.59278e+00 5.73000e+02
1.62758e-01 1.43115e+00 1.43116e+00 1.59753e+00 5.73000e+02
1.63236e-01 1.43519e+00 1.43520e+00 1.60233e+00 5.73000e+02
1.63712e-01 1.43920e+00 1.43921e+00 1.60711e+00 5.73000e+02
1.64187e-01 1.44319e+00 1.44319e+00 1.61186e+00 5.73000e+02
1.64661e-01 1.44715e+00 1.44715e+00 1.61658e+00 5.73000e+02
1.65134e-01 1.45108e+00 1.45108e+00 1.62127e+00 5.73000e+02
1.65605e-01 1.45499e+00 1.45498e+00 1.62591e+00 5.73000e+02
1.66075e-01 1.45886e+00 1.45886e+00 1.63053e+00 5.73000e+02
1.66544e-01 1.46271e+00 1.46271e+00 1.63510e+00 5.73000e+02
1.67011e-01 1.46654e+00 1.46653e+00 1.63960e+00 5.73000e+02
1.67478e-01 1.47033e+00 1.47032e+00 1.64400e+00 5.73000e+02
1.67943e-01 1.47410e+00 1.47409e+00 1.64831e+00 5.73000e+02
1.68407e-01 1.47784e+00 1.47783e+00 1.65253e+00 5.73000e+02
1.68870e-01 1.48155e+00 1.48154e+00 1.65700e+00 5.73000e+02
1.69331e-01 1.48523e+00 1.48522e+00 1.66165e+00 5.73000e+02
1.69792e-01 1.48889e+00 1.48888e+00 1.66628e+00 5.73000e+02
1.70251e-01 1.49255e+00 1.49258e+00 1.67089e+00 5.73000e+02
1.70709e-01 1.49674e+00 1.49676e+00 1.67546e+00 5.73000e+02
1.71166e-01 1.50090e+00 1.50092e+00 1.68001e+00 5.73000e+02
1.71622e-01 1.50502e+00 1.50504e+00 1.68452e+00 5.73000e+02
1.72077e-01 1.50912e+00 1.50913e+00 1.68900e+00 5.73000e+02
1.72530e-01 1.51319e+00 1.51320e+00 1.69343e+00 5.73000e+02
1.72982e-01 1.51722e+00 1.51723e+00 1.69778e+00 5.73000e+02
1.73433e-01 1.52124e+00 1.52124e+00 1.70203e+00 5.73000e+02
1.73883e-01 1.52522e+00 1.52522e+00 1.70620e+00 5.73000e+02
1.74332e-01 1.52917e+00 1.52918e+00 1.71028e+00 5.73000e+02
1.74780e-01 1.53309e+00 1.53310e+00 1.71450e+00 5.73000e+02
1.75226e-01 1.53698e+00 1.53698e+00 1.71901e+00 5.73000e+02
1.75672e-01 1.54084e+00 1.54084e+00 1.72350e+00 5.73000e+02
1.76116e-01 1.54467e+00 1.54467e+00 1.72796e+00 5.73000e+02
1.76559e-01 1.54847e+00 1.54847e+00 1.73241e+00 5.73000e+02
1.77001e-01 1.55224e+00 1.55224e+00 1.73682e+00 5.73000e+02
1.77442e-01 1.55599e+00 1.55599e+00 1.74120e+00 5.73000e+02
1.77882e-01 1.55972e+00 1.55971e+00 1.74555e+00 5.73000e+02
1.78321e-01 1.56342e+00 1.56341e+00 1.74985e+00 5.73000e+02
1.78759e-01 1.56710e+00 1.56709e+00 1.75405e+00 5.73000e+02
1.79196e-01 1.57076e+00 1.57075e+00 1.75817e+00 5.73000e+02
1.79632e-01 1.57439e+00 1.57438e+00 1.76222e+00 5.73000e+02
1.80067e-01 1.57802e+00 1.57801e+00 1.76618e+00 5.73000e+02
1.80501e-01 1.58162e+00 1.58161e+00 1.77016e+00 5.73000e+02
1.80934e-01 1.58521e+00 1.58520e+00 1.77455e+00 5.73000e+02
1.81367e-01 1.58879e+00 1.58878e+00 1.77891e+00 5.73000e+02
1.81798e-01 1.59235e+00 1.59234e+00 1.78326e+00 5.73000e+02
1.82228e-01 1.59590e+00 1.59589e+00 1.78758e+00 5.73000e+02
1.82657e-01 1.59944e+00 1.59943e+00 1.79188e+00 5.73000e+02
1.83085e-01 1.60297e+00 1.60296e+00 1.79615e+00 5.73000e+02
1.83512e-01 1.60650e+00 1.60648e+00 1.80039e+00 5.73000e+02
1.83939e-01 1.61002e+00 1.61001e+00 1.80456e+00 5.73000e+02
1.84364e-01 1.61354e+00 1.61352e+00 1.80864e+00 5.73000e+02
1.84788e-01 1.61705e+00 1.61704e+00 1.81264e+00 5.73000e+02
1.85212e-01 1.62057e+00 1.62056e+00 1.81658e+00 5.73000e+02
1.85635e-01 1.62409e+00 1.62407e+00 1.82043e+00 5.73000e+02
1.86056e-01 1.62761e+00 1.62760e+00 1.82421e+00 5.73000e+02
1.86477e-01 1.63114e+00 1.63112e+00 1.82847e+00 5.73000e+02
1.86897e-01 1.63467e+00 1.63465e+00 1.83273e+00 5.73000e+02
1.87316e-01 1.63821e+00 1.63819e+00 1.83696e+00 5.73000e+02
1.87734e-01 1.64175e+00 1.64174e+00 1.84118e+00 5.73000e+02
1.88152e-01 1.64531e+00 1.64529e+00 1.84537e+00 5.73000e+02
1.88568e-01 1.64887e+00 1.64886e+00 1.84954e+00 5.73000e+02
1.88983e-01 1.65245e+00 1.65244e+00 1.85368e+00 5.73000e+02
1.89398e-01 1.65604e+00 1.65603e+00 1.85773e+00 5.73000e+02
1.89812e-01 1.65964e+00 1.65963e+00 1.86170e+00 5.73000e+02
1.90224e-01 1.66325e+00 1.66324e+00 1.86560e+00 5.73000e+02
1.90636e-01 1.66688e+00 1.66687e+00 1.86943e+00 5.73000e+02
1.91047e-01 1.67052e+00 1.67051e+00 1.87318e+00 5.73000e+02
1.91458e-01 1.67418e+00 1.67417e+00 1.87686e+00 5.73000e+02
1.91867e-01 1.67785e+00 1.67784e+00 1.88090e+00 5.73000e+02
1.92275e-01 1.68154e+00 1.68153e+00 1.88505e+00 5.73000e+02
1.92683e-01 1.68524e+00 1.68523e+00 1.88919e+00 5.73000e+02
1.93090e-01 1.68896e+00 1.68895e+00 1.89330e+00 5.73000e+02
1.93496e-01 1.69269e+00 1.69268e+00 1.89740e+00 5.73000e+02
1.93901e-01 1.69643e+00 1.69643e+00 1.90147e+00 5.73000e+02
1.94305e-01 1.70019e+00 1.70019e+00 1.90550e+00 5.73000e+02
1.94708e-01 1.70397e+00 1.70396e+00 1.90944e+00 5.73000e+02
1.95111e-01 1.70776e+00 1.70775e+00 1.91330e+00 5.73000e+02
1.95512e-01 1.71156e+00 1.71155e+00 1.91710e+00 5.73000e+02
1.95913e-01 1.71537e+00 1.71537e+00 1.92084e+00 5.73000e+02
1.96313e-01 1.71919e+00 1.71919e+00 1.92450e+00 5.73000e+02
1.96712e-01 1.72303e+00 1.72302e+00 1.92808e+00 5.73000e+02
1.97110e-01 1.72687e+00 1.72687e+00 1.93190e+00 5.73000e+02
1.97508e-01 1.73072e+00 1.73072e+00 1.93595e+00 5.73000e+02
1.97904e-01 1.73458e+00 1.73457e+00 1.93999e+00 5.73000e+02
1.98300e-01 1.73844e+00 1.73844e+00 1.94401e+00 5.73000e+02
1.98695e-01 1.74231e+00 1.74231e+00 1.94801e+00 5.73000e+02
1.99089e-01 1.74618e+00 1.74618e+00 1.95198e+00 5.73000e+02
1.99482e-01 1.75006e+00 1.75006e+00 1.95590e+00 5.73000e+02
1.99875e-01 1.75394e+00 1.75394e+00 1.95973e+00 5.73000e+02
2.00266e-01 1.75782e+00 1.75782e+00 1.96351e+00 5.73000e+02
2.00657e-01 1.76170e+00 1.76170e+00 1.96721e+00 5.73000e+02
2.01047e-01 1.76558e+00 1.76559e+00 1.97085e+00 5.73000e+02
2.01436e-01 1.76946e+00 1.76947e+00 1.97443e+00 5.73000e+02
2.01825e-01 1.77334e+00 1.77335e+00 1.97792e+00 5.73000e+02
2.02212e-01 1.77722e+00 1.77722e+00 1.98152e+00 5.73000e+02
2.02599e-01 1.78109e+00 1.78110e+00 1.98548e+00 5.73000e+02
2.02985e-01 1.78496e+00 1.78496e+00 1.98942e+00 5.73000e+02
2.03371e-01 1.78882e+00 1.78883e+00 1.99335e+00 5.73000e+02
2.03755e-01 1.79267e+00 1.79268e+00 1.99726e+00 5.73000e+02
2.04139e-01 1.79652e+00 1.79653e+00 2.00114e+00 5.73000e+02
2.04522e-01 1.80037e+00 1.80037e+00 2.00495e+00 5.73000e+02
2.04904e-01 1.80420e+00 1.80421e+00 2.00869e+00 5.73000e+02
2.05285e-01 1.80803e+00 1.80804e+00 2.01237e+00 5.73000e+02
2.05666e-01 1.81185e+00 1.81185e+00 2.01599e+00 5.73000e+02
2.06046e-01 1.81566e+00 1.81567e+00 2.01955e+00 5.73000e+02
2.06425e-01 1.81946e+00 1.81947e+00 2.02304e+00 5.73000e+02
2.06804e-01 1.82325e+00 1.82326e+00 2.02646e+00 5.73000e+02
2.07181e-01 1.82704e+00 1.82705e+00 2.02984e+00 5.73000e+02
2.07558e-01 1.83081e+00 1.83082e+00 2.03370e+00 5.73000e+02
2.07935e-01 1.83458e+00 1.83459e+00 2.03755e+00 5.73000e+02
2.08310e-01 1.83834e+00 1.83835e+00 2.04139e+00 5.73000e+02
